filename,page_number,chunk_number,chunk
clothing_brand_employee_report_2021_termination_exact_year.pdf,3,1,Clothing Brand Employee Annual Wage Report - 2021 ChicWave Clothing Christian Robinson 176-32-9178 2019-12-28 2021 80840.5 20702.69 20470.8 20673.27 18993.74 Alaska ChicWave Clothing Christina Elliott 102-40-8903 2016-02-10 2021 109198.21 27727.88 26879.69 27260.07 27330.57 Wyoming ChicWave Clothing Christopher Lane MD 828-07-4035 2019-02-17 2021 103125.1 25692.75 25631.6 26032.46 25768.29 Connecticut ChicWave Clothing Christopher Rangel 173-79-3104 2017-07-12 2021 117718.86 29455.15 28957.64 29101.44 30204.63 Nevada ChicWave Clothing Christopher Reynolds 167-04-4281 2017-10-22 2021 54819.89 13275.3 13573.97 13368.54 14602.08 Arizona ChicWave Clothing Clarence Evans 749-54-4959 2016-03-04 2021 39459.33 9776.73 9525.59 9481.87 10675.14 Nor
clothing_brand_employee_report_2021_termination_exact_year.pdf,3,2,th Carolina ChicWave Clothing Claudia Murray 333-34-3747 2017-10-24 2021 99805.06 24914.51 25410.09 24730.84 24749.62 Georgia ChicWave Clothing Connor Bell 047-05-1113 2015-10-08 2021 31091.58 7802.2 7917.85 7910.96 7460.57 Kansas ChicWave Clothing Cory Daniels 194-03-5900 2011-05-05 2021 59179.47 14985.74 15113.08 14435.56 14645.09 Idaho ChicWave Clothing Crystal Mills 652-59-0422 2020-01-26 2021-10-07 2021 32237.13 8371.73 7569.06 7736.9 8559.44 Missouri ChicWave Clothing Cynthia Estrada 582-41-2948 2017-10-26 2021 35206.88 9066.28 8566.4 8570.23 9003.97 Oklahoma ChicWave Clothing Daniel Gonzalez 274-08-0303 2012-03-20 2021 87935.33 22026.91 21832.32 21926.54 22149.56 Mississippi ChicWave Clothing Daniel Jimenez 336-76-9101 2020-01-30 2
clothing_brand_employee_report_2021_termination_exact_year.pdf,3,3,021 60798.86 14868.46 14767.92 14951.39 16211.09 Hawaii ChicWave Clothing Daniel Ortiz 620-45-9178 2013-10-19 2021 78266.15 19917.95 19960.64 20032.16 18355.4 North Carolina ChicWave Clothing Daniel Villanueva 108-86-2067 2017-05-16 2021 51125.44 12813.61 13218.85 12695.01 12397.97 Texas ChicWave Clothing Danielle Berg 660-36-8682 2015-11-15 2021 88382.35 22432.76 22416.67 21733.78 21799.14 Connecticut ChicWave Clothing Danielle Walker 786-55-7641 2019-07-16 2021 82430.23 20600.61 20277.32 20616.25 20936.05 Mississippi ChicWave Clothing Danny Burke 546-19-3731 2013-07-12 2021 101055.9 25336.25 25566.22 24954.96 25198.47 Tennessee ChicWave Clothing David Bryan 598-73-8957 2013-01-09 2021 62719.69 15302.91 15232.29 15985.33 16199.16 New Mex
clothing_brand_employee_report_2021_termination_exact_year.pdf,3,4,ico ChicWave Clothing David Cox 250-62-4073 2011-10-05 2021 31460.99 8115.54 7714.64 8067.51 7563.3 Idaho ChicWave Clothing David Davidson MD 807-38-3853 2018-06-16 2021 59166.77 14746.84 15135.35 14616.5 14668.08 Kansas ChicWave Clothing David Davis 520-99-0501 2019-08-26 2021-05-09 2021 45389.05 11409.16 11639.18 11418.18 10922.53 New Hampshire ChicWave Clothing David James 638-98-5647 2012-02-25 2021 107166.32 26917.37 26319.94 26837.11 27091.9 Maryland ChicWave Clothing David Lopez 657-08-5097 2017-07-07 2021 52384.48 13339.73 12709.49 13573.72 12761.54 North Carolina ChicWave Clothing David Moreno 596-91-9119 2016-06-19 2021 99990.58 25145.13 24560.65 24691.28 25593.52 Kansas ChicWave Clothing David Wyatt 664-21-2407 2011-03-26 2021 
clothing_brand_employee_report_2021_termination_exact_year.pdf,3,5,86291.12 21823.83 21106.55 21996.93 21363.81 Hawaii ChicWave Clothing Dawn Bishop 350-60-2835 2020-10-08 2021-05-09 2021 41373.09 9904.18 10766.79 10586.46 10115.66 Alaska ChicWave Clothing Dawn Villegas 691-62-0245 2019-09-14 2021 65657.9 16898.2 16633.28 16632.77 15493.65 Florida ChicWave Clothing Debbie Gordon 419-62-3322 2012-10-04 2021 48364.37 11910.09 11907.79 12165.35 12381.14 Texas ChicWave Clothing Debbie Webb 252-66-0446 2016-08-12 2021 107119.22 26449.49 26685.75 26920.19 27063.79 Missouri ChicWave Clothing Deborah Cannon 871-60-5240 2015-10-22 2021 86812.44 22193.46 21677.9 21289.59 21651.49 Vermont ChicWave Clothing Debra Ferguson 702-83-5739 2013-11-14 2021 101106.85 25554.75 25598.48 25153.19 24800.43 North Carolina Page 3
clothing_brand_employee_report_2021_termination_exact_year.pdf,4,1,Clothing Brand Employee Annual Wage Report - 2021 ChicWave Clothing Denise Peterson 497-06-8665 2016-07-02 2021 41334.03 10045.55 10061.37 10507.79 10719.32 West Virginia ChicWave Clothing Derek Cox 148-79-7770 2012-10-16 2021 36866.95 9186.76 8953.01 8938.96 9788.22 Kentucky ChicWave Clothing Diana Bradley 669-45-3368 2018-11-22 2021 40720.57 10050.93 10591.94 9768.46 10309.24 Missouri ChicWave Clothing Diana Eaton 585-01-3098 2017-07-25 2021 54397.85 13633.4 14056.96 13265.6 13441.89 California ChicWave Clothing Diana Torres 538-98-2370 2012-06-05 2021 91073.41 23006.28 22706.99 22353.25 23006.89 Georgia ChicWave Clothing Donna Jennings 059-97-2890 2013-02-26 2021 85923.4 21268.4 21041.72 21435.43 22177.85 New Hampshire ChicWave Clothing Do
clothing_brand_employee_report_2021_termination_exact_year.pdf,4,2,nna Richardson 318-78-1305 2020-06-14 2021-12-24 2021 101138.26 25365.6 25684.01 25699.56 24389.09 Illinois ChicWave Clothing Dr. Elizabeth Stephenson DVM 342-90-3372 2011-01-29 2021 69768.11 17707.0 17834.6 17855.31 16371.2 Kentucky ChicWave Clothing Dr. Melissa Ellis 139-55-0149 2011-11-10 2021 42720.99 10622.57 10250.13 10751.42 11096.87 Washington ChicWave Clothing Dustin Brown 710-68-9935 2015-07-11 2021 105910.29 26297.3 26964.33 26939.96 25708.7 Nebraska ChicWave Clothing Dustin Khan 778-09-4966 2016-11-12 2021 37420.2 9798.58 9006.07 9671.83 8943.72 Florida ChicWave Clothing Eddie Jones 124-35-9753 2014-05-07 2021-12-09 2021 58554.18 14766.57 14581.7 14215.96 14989.95 Arkansas ChicWave Clothing Elizabeth Guzman 827-49-8622 2020-04-24 
clothing_brand_employee_report_2021_termination_exact_year.pdf,4,3,2021 65529.78 16420.42 16810.76 15975.35 16323.25 Missouri ChicWave Clothing Elizabeth Haynes 706-76-0955 2012-06-18 2021 89727.31 22262.05 22674.68 22511.64 22278.94 Arkansas ChicWave Clothing Elizabeth Hernandez 482-20-9110 2019-02-02 2021-01-03 2021 85657.12 21233.6 21313.47 21849.81 21260.24 Ohio ChicWave Clothing Elizabeth Lee 230-24-1585 2016-01-28 2021 31429.86 8009.56 8153.16 8001.8 7265.34 Indiana ChicWave Clothing Elizabeth Mann 695-08-2368 2011-08-16 2021-02-04 2021 35981.36 8716.59 9112.94 9150.27 9001.56 North Carolina ChicWave Clothing Elizabeth Robertson 338-27-8739 2017-10-15 2021 106740.89 26384.87 26461.2 26457.06 27437.76 California ChicWave Clothing Emily Compton 357-91-5181 2017-02-15 2021 93847.31 23162.14 23189.28 23407
clothing_brand_employee_report_2021_termination_exact_year.pdf,4,4,.94 24087.95 Vermont ChicWave Clothing Eric Burch 419-96-7395 2016-08-04 2021 106506.48 26725.29 26408.08 27121.94 26251.17 Idaho ChicWave Clothing Eric Henson 382-55-8128 2011-12-13 2021 92751.13 22950.77 23058.16 22987.62 23754.58 Alaska ChicWave Clothing Eric Hernandez 532-95-8667 2014-11-09 2021 99472.58 25366.59 24948.85 24575.79 24581.35 Idaho ChicWave Clothing Erin Rodriguez 717-93-9303 2019-01-02 2021 35966.85 9138.11 8830.79 9017.92 8980.03 Pennsylvania ChicWave Clothing Felicia Jackson 738-60-1973 2014-06-02 2021 40855.65 10190.35 9824.33 10113.55 10727.42 Nebraska ChicWave Clothing Gabriel Barron 845-81-4026 2012-01-31 2021 45860.02 11956.48 11365.36 11156.74 11381.44 New Hampshire ChicWave Clothing George Hill 772-17-0299 2014-09-
clothing_brand_employee_report_2021_termination_exact_year.pdf,4,5,02 2021 64983.06 15846.96 16165.69 16368.16 16602.25 Montana ChicWave Clothing Gerald Taylor 125-10-4307 2016-07-15 2021 57026.87 14196.74 14740.12 14249.61 13840.4 Wisconsin ChicWave Clothing Gina Giles 806-41-4569 2020-06-19 2021 75267.97 18575.07 18511.66 19163.2 19018.04 Wisconsin ChicWave Clothing Gloria Phillips 773-46-9515 2015-03-24 2021 46853.69 11426.87 11917.93 11403.24 12105.65 South Dakota ChicWave Clothing Gregory Meyer 715-98-8720 2017-10-26 2021 100738.24 25676.05 25638.78 24769.01 24654.4 Pennsylvania ChicWave Clothing Guy Brennan 333-75-6654 2020-11-06 2021 109627.96 27575.34 27571.48 26980.42 27500.72 Illinois ChicWave Clothing Hailey Brown MD 248-30-9415 2013-04-25 2021 39846.15 10371.68 9750.92 9840.63 9882.92 Maryland Page 4
clothing_brand_employee_report_2021_termination_exact_year.pdf,5,1,Clothing Brand Employee Annual Wage Report - 2021 ChicWave Clothing Hannah Edwards 374-11-2367 2015-08-23 2021 97099.84 24127.0 24230.08 24571.34 24171.42 Alaska ChicWave Clothing Hannah Rodriguez 478-39-3165 2013-05-05 2021 95135.28 23529.95 23495.42 23626.69 24483.22 Texas ChicWave Clothing Harry Anderson 650-44-3845 2018-09-09 2021 95453.09 23861.43 24184.42 24207.13 23200.11 Hawaii ChicWave Clothing Heather Johnston 663-91-6468 2016-10-24 2021-10-27 2021 113190.02 28511.33 28469.0 27890.77 28318.92 Utah ChicWave Clothing Heather Oneill 465-87-1355 2016-01-29 2021 112790.36 28675.32 28466.4 28372.69 27275.95 Kentucky ChicWave Clothing Holly Wilson 760-01-5236 2020-03-24 2021-09-06 2021 46009.5 11083.95 11428.93 11312.67 12183.95 Delaware 
clothing_brand_employee_report_2021_termination_exact_year.pdf,5,2,ChicWave Clothing Isaac Chavez 225-41-4450 2015-03-30 2021 67357.12 16737.45 16445.78 16597.02 17576.87 Virginia ChicWave Clothing Jacob Doyle 828-20-9159 2012-07-30 2021 74091.87 18133.44 18984.02 18649.71 18324.7 Kentucky ChicWave Clothing Jacob Parker 131-16-7331 2015-09-09 2021 48917.82 12289.08 11741.49 11771.98 13115.27 Hawaii ChicWave Clothing Jacqueline Melendez 381-13-3359 2016-08-31 2021-09-15 2021 42810.05 10370.19 10483.56 10954.98 11001.32 Connecticut ChicWave Clothing Jacqueline Torres 071-87-1234 2014-12-02 2021 68122.81 16952.95 16741.34 17489.18 16939.34 Florida ChicWave Clothing Jacqueline White 789-88-1692 2017-04-24 2021 117041.41 29357.1 29687.35 29309.76 28687.2 Florida ChicWave Clothing Jake Burnett PhD 200-46-4227 201
clothing_brand_employee_report_2021_termination_exact_year.pdf,5,3,3-03-24 2021 107593.9 26892.8 26935.62 27380.7 26384.78 Connecticut ChicWave Clothing Jake Maxwell 101-94-7092 2011-07-25 2021 84457.39 21188.82 20882.07 21230.04 21156.46 Arkansas ChicWave Clothing James Ball 350-79-0785 2014-06-01 2021 53840.46 13301.34 13872.47 13414.16 13252.49 Iowa ChicWave Clothing James Contreras 569-92-5543 2015-02-17 2021 112565.79 28226.98 27658.64 28214.14 28466.03 California ChicWave Clothing James Crawford 826-10-4633 2013-02-14 2021-05-21 2021 90243.39 22303.51 22710.68 22665.6 22563.6 Louisiana ChicWave Clothing James Hurley 189-47-4127 2019-06-11 2021 50130.32 13022.24 12188.17 12939.83 11980.08 Arizona ChicWave Clothing James King 049-61-6325 2012-02-10 2021 52399.69 12918.78 12701.71 13311.08 13468.12 Idaho
clothing_brand_employee_report_2021_termination_exact_year.pdf,5,4, ChicWave Clothing James Mccann 464-43-0162 2013-04-18 2021 99364.88 25267.97 24903.78 25021.12 24172.01 West Virginia ChicWave Clothing James Quinn 285-71-6422 2011-05-15 2021 56202.19 13551.87 14036.01 13669.43 14944.88 Ohio ChicWave Clothing James Rice 344-40-3259 2014-01-29 2021 47676.98 11791.18 11446.45 12406.42 12032.93 Arkansas ChicWave Clothing James Russell 796-39-1935 2015-07-03 2021 62453.44 15324.67 15959.4 15787.03 15382.34 Washington ChicWave Clothing Jane Snyder 360-02-7390 2012-11-10 2021 75467.93 18705.3 18761.94 18771.28 19229.41 South Dakota ChicWave Clothing Janet Miller 146-61-9370 2017-10-21 2021 119005.14 29732.87 30144.84 29435.77 29691.66 Alabama ChicWave Clothing Jason Clark 257-73-9442 2016-04-17 2021 107259.33 26
clothing_brand_employee_report_2021_termination_exact_year.pdf,5,5,452.6 26688.65 27006.41 27111.67 Indiana ChicWave Clothing Jason Graham 160-90-6723 2019-11-07 2021 69491.45 17028.34 16959.58 17687.11 17816.42 Pennsylvania ChicWave Clothing Jason Hanson 108-32-2441 2015-01-03 2021-05-23 2021 57028.66 14229.36 14178.62 14193.08 14427.6 New Jersey ChicWave Clothing Jason Lynn 867-86-0230 2019-06-11 2021 74118.48 18563.4 18713.46 18200.62 18641.0 Illinois ChicWave Clothing Jason Taylor 270-49-6651 2012-05-23 2021-10-20 2021 89460.61 22192.89 22076.07 22513.23 22678.42 Vermont ChicWave Clothing Jason Wallace 155-04-1237 2019-10-19 2021 118661.35 30065.07 29836.69 29592.14 29167.45 Texas ChicWave Clothing Jeffery Morris 788-09-7791 2011-05-20 2021 68769.96 16911.85 16845.6 17100.22 17912.29 Massachusetts Page 5
clothing_brand_employee_report_2021_termination_exact_year.pdf,6,1,Clothing Brand Employee Annual Wage Report - 2021 ChicWave Clothing Jeffrey Boyle 364-89-0270 2020-08-26 2021 40409.81 9800.74 10498.5 10119.07 9991.5 Nebraska ChicWave Clothing Jeffrey Hampton 740-79-8493 2019-08-28 2021 52963.14 13383.85 13404.27 12835.3 13339.72 New Hampshire ChicWave Clothing Jeffrey Robinson 236-88-1705 2011-06-27 2021 61902.8 15532.26 15051.34 15469.68 15849.52 Illinois ChicWave Clothing Jeffrey Stewart 633-26-8773 2015-10-20 2021 61895.94 15206.29 15491.61 15316.28 15881.76 Maryland ChicWave Clothing Jennifer Avery 713-63-8164 2019-02-12 2021 88984.94 22472.97 21963.5 21760.76 22787.71 Montana ChicWave Clothing Jennifer Carter 585-24-8880 2016-11-12 2021-12-04 2021 51470.31 12586.85 12621.84 12544.6 13717.02 
clothing_brand_employee_report_2021_termination_exact_year.pdf,6,2,Virginia ChicWave Clothing Jennifer Crawford 497-93-8632 2018-09-05 2021 78355.31 19959.28 19264.83 20015.47 19115.73 Ohio ChicWave Clothing Jennifer Gaines 339-21-5905 2011-05-24 2021 103103.76 25927.55 25276.89 25692.13 26207.19 Michigan ChicWave Clothing Jennifer Giles 151-61-6068 2012-04-06 2021 101211.01 24834.64 24901.89 25727.26 25747.22 Indiana ChicWave Clothing Jennifer Jones 549-37-8339 2012-12-06 2021 94614.03 23214.98 23593.81 23281.65 24523.59 Minnesota ChicWave Clothing Jennifer Lin 208-49-0377 2016-11-22 2021 104930.21 26436.94 25871.87 26344.22 26277.18 Utah ChicWave Clothing Jennifer Miller 851-88-1568 2015-07-04 2021 53738.01 13222.82 13797.84 13575.71 13141.64 Arizona ChicWave Clothing Jennifer Moore 435-40-7417 2
clothing_brand_employee_report_2021_termination_exact_year.pdf,6,3,011-10-27 2021 64289.67 15888.13 15717.72 16520.23 16163.59 North Carolina ChicWave Clothing Jennifer Ruiz 754-54-4144 2014-07-06 2021 111501.99 28192.04 27615.25 27497.02 28197.68 West Virginia ChicWave Clothing Jeremy Phillips 825-50-4730 2015-08-05 2021 71212.8 17857.71 17372.07 18137.49 17845.53 Illinois ChicWave Clothing Jerry Alvarez 021-23-9629 2014-01-12 2021 69918.35 17358.52 17675.35 17712.1 17172.38 Hawaii ChicWave Clothing Jerry Mckay 661-95-0528 2014-11-18 2021 114392.04 28359.84 28854.18 28422.3 28755.72 South Carolina ChicWave Clothing Jessica Rich 468-77-5423 2011-03-25 2021 38759.52 9791.91 9310.34 9656.18 10001.09 Vermont ChicWave Clothing Jesus Bass 204-54-1540 2011-08-26 2021 69747.28 17539.36 17825.56 17344.65 1
clothing_brand_employee_report_2021_termination_exact_year.pdf,6,4,7037.71 Connecticut ChicWave Clothing Jill Goodman 845-26-6573 2020-04-30 2021 51667.19 12877.86 13319.34 12770.02 12699.97 Illinois ChicWave Clothing Jill Wood 255-24-8995 2016-05-30 2021 36653.84 8829.14 9461.95 9012.3 9350.45 Alaska ChicWave Clothing Joel Ramirez 851-83-5368 2015-05-31 2021 36033.19 9098.1 8858.63 9104.16 8972.3 Colorado ChicWave Clothing Joel Shepard 305-72-7679 2014-07-17 2021 118985.71 30081.1 29646.41 29527.23 29730.97 West Virginia ChicWave Clothing John Aguirre 429-08-4632 2019-09-14 2021 119163.54 29992.88 29679.46 29504.52 29986.68 Idaho ChicWave Clothing John Davis 880-11-3011 2016-03-30 2021 111088.04 27586.61 28031.8 27907.2 27562.43 Oregon ChicWave Clothing John Fisher 567-30-8674 2019-12-31 2021 1104
clothing_brand_employee_report_2021_termination_exact_year.pdf,6,5,70.09 27424.13 27155.0 27187.24 28703.72 Maryland ChicWave Clothing John James PhD 858-91-5932 2011-10-12 2021 105965.79 26141.48 26614.15 26292.05 26918.11 South Carolina ChicWave Clothing John Melendez 460-50-9640 2013-04-22 2021 68108.31 17167.21 16977.77 16799.02 17164.31 Arkansas ChicWave Clothing John Roberts 517-70-9696 2011-08-09 2021 53473.01 13188.52 13653.41 12928.64 13702.44 Tennessee ChicWave Clothing John Snyder 034-89-4746 2014-10-26 2021 96010.06 23603.73 24064.15 24161.66 24180.52 New Jersey ChicWave Clothing John Valentine 780-91-4015 2017-09-18 2021 77104.47 18865.7 18937.56 19427.85 19873.36 North Dakota ChicWave Clothing Jon Brock 063-61-3510 2017-12-26 2021 100248.87 24741.58 25502.2 25207.14 24797.95 Ohio Page 6
