filename,page_number,chunk_number,chunk
clothing_brand_employee_report_2022_termination_exact_year.pdf,4,2,Dawn Daniel 892-02-1087 2016-08-29 2022 54181.82 13653.74 13785.4 13647.3 13095.38 New York ChicWave Clothing Deborah Smith 811-07-9633 2018-06-27 2022 90762.78 22890.52 23054.61 23095.46 21722.19 Massachusetts ChicWave Clothing Diana Dominguez 720-82-5159 2014-11-27 2022-06-22 2022 102581.31 25491.15 26012.29 25265.19 25812.68 Wisconsin ChicWave Clothing Diana Erickson 376-04-5414 2015-08-05 2022-09-26 2022 35727.04 8770.35 9382.01 9268.26 8306.42 Idaho ChicWave Clothing Donald Williams 406-39-3422 2020-08-21 2022-06-12 2022 115153.29 29087.37 28385.9 29024.83 28655.19 Nevada ChicWave Clothing Donna Craig 580-72-7784 2017-12-18 2022 71122.2 18179.49 18127.77 17306.25 17508.69 Nebraska ChicWave Clothing Donna Lee 015-40-5089 2016-06-2
clothing_brand_employee_report_2022_termination_exact_year.pdf,4,3,0 2022 66761.26 16347.68 16962.52 16451.29 16999.77 Idaho ChicWave Clothing Elizabeth Coleman 108-75-5376 2012-06-07 2022 99836.96 24761.47 24744.79 25205.85 25124.85 Maryland ChicWave Clothing Elizabeth Stone 892-74-5079 2017-03-25 2022 35588.31 9344.11 8951.05 9304.89 7988.26 Alaska ChicWave Clothing Emily Allen 018-30-6163 2012-05-14 2022 113026.93 28422.34 27923.75 28356.07 28324.77 North Dakota ChicWave Clothing Emily Brooks 638-78-7374 2012-09-04 2022 114419.68 28934.81 28750.13 28236.94 28497.8 Louisiana ChicWave Clothing Emily Mata 024-42-6492 2019-03-12 2022-02-08 2022 72386.79 18221.41 17715.73 18411.14 18038.51 Michigan ChicWave Clothing Emma Nelson 882-77-9472 2012-12-18 2022-02-21 2022 48401.83 11619.45 12408.12 12575.59 
clothing_brand_employee_report_2022_termination_exact_year.pdf,4,4,11798.67 Maine ChicWave Clothing Eric Brown 432-70-9625 2012-08-24 2022 64121.08 16192.77 16089.06 15842.56 15996.69 Florida ChicWave Clothing Eric Hodges 795-37-3447 2013-08-02 2022 66418.24 16515.23 16609.69 17045.45 16247.87 Maryland ChicWave Clothing Eric Simmons 012-14-8426 2018-02-14 2022 54441.92 13998.16 14083.42 13176.4 13183.94 Oklahoma ChicWave Clothing Eric Zimmerman 331-90-5881 2021-06-15 2022 83301.17 20600.37 21306.62 20971.28 20422.9 Oklahoma ChicWave Clothing Erica Kaiser 133-25-2728 2018-07-07 2022 77762.73 18949.69 19717.62 19058.39 20037.03 Virginia ChicWave Clothing Erik Barber 456-97-2864 2020-05-10 2022 83525.88 21008.82 20449.9 20718.08 21349.08 Arizona ChicWave Clothing Erin Park 617-73-3253 2021-11-16 2022-06
clothing_brand_employee_report_2022_termination_exact_year.pdf,4,5,-01 2022 34497.06 8373.03 8544.05 9093.33 8486.65 South Carolina ChicWave Clothing Erin Roberts 101-87-5823 2016-09-12 2022 77263.4 19744.62 19363.92 18834.68 19320.18 South Carolina ChicWave Clothing Erin Williams 376-31-6971 2016-07-24 2022 80059.23 20169.31 20464.57 19983.2 19442.15 Utah ChicWave Clothing Evan Myers 801-04-8155 2016-06-04 2022 86376.03 21919.95 21508.08 21191.91 21756.09 Wyoming ChicWave Clothing Frances Taylor 899-15-5261 2017-06-14 2022 60053.25 15365.69 14809.47 15066.99 14811.1 Delaware ChicWave Clothing Frank Butler 593-34-3032 2019-05-25 2022 42842.96 10438.38 10921.07 10942.04 10541.47 Maine ChicWave Clothing Frank Lewis 002-36-1339 2013-12-25 2022 88108.86 22483.23 21743.43 22211.98 21670.22 Virginia Page 4
clothing_brand_employee_report_2022_termination_exact_year.pdf,5,1,Clothing Brand Employee Annual Wage Report - 2022 ChicWave Clothing Fred Best 293-14-5732 2021-11-14 2022 88465.38 22262.38 21761.69 21807.64 22633.67 Colorado ChicWave Clothing Gabriel Anderson 688-30-9703 2016-09-13 2022 33520.24 8229.35 8208.75 8541.73 8540.41 Kentucky ChicWave Clothing Gabrielle Maldonado 853-50-0176 2016-04-08 2022-04-28 2022 116296.42 29147.98 28795.65 28738.38 29614.41 Oregon ChicWave Clothing Gary Young 404-14-6809 2016-02-03 2022 38833.08 9939.73 9339.79 9704.64 9848.92 South Carolina ChicWave Clothing Geoffrey Perry 128-63-0982 2015-06-23 2022 63732.8 15480.79 16229.9 15935.28 16086.83 Montana ChicWave Clothing Gregory Lara 206-27-2449 2012-06-15 2022 52893.46 13093.03 12810.59 13697.95 13291.89 New H
clothing_brand_employee_report_2022_termination_exact_year.pdf,5,2,ampshire ChicWave Clothing Gregory Morris 589-35-2250 2013-09-04 2022 45808.07 11326.13 11870.46 11093.54 11517.94 Montana ChicWave Clothing Hailey Mitchell 276-42-4414 2013-05-07 2022 44956.29 10767.01 10924.42 10993.63 12271.23 Iowa ChicWave Clothing Haley Taylor 848-95-5376 2012-01-12 2022 98902.63 25060.49 24934.39 24805.77 24101.98 Arkansas ChicWave Clothing Hannah Pratt 522-78-7143 2015-05-23 2022 89968.38 22989.63 22480.71 22038.46 22459.58 Oklahoma ChicWave Clothing Jacob Cochran 058-18-4341 2014-06-05 2022 38327.92 10057.64 9595.3 9128.94 9546.04 Wisconsin ChicWave Clothing Jacob Green 232-78-7744 2019-04-25 2022-03-27 2022 117305.61 29326.69 28859.99 29538.09 29580.84 Alabama ChicWave Clothing Jacob Mitchell 630-17-47
clothing_brand_employee_report_2022_termination_exact_year.pdf,5,3,92 2019-05-21 2022 111028.3 28229.66 27604.03 28066.86 27127.75 California ChicWave Clothing Jacqueline Green 662-65-5808 2017-07-25 2022 58544.67 14706.41 14185.25 15043.48 14609.53 Michigan ChicWave Clothing Jacqueline Huber 768-81-5955 2013-03-14 2022 115001.26 28961.39 28414.06 28334.3 29291.51 Oregon ChicWave Clothing James Daniel 593-61-0895 2018-01-30 2022 58691.8 14865.25 15045.84 14785.92 13994.79 Oklahoma ChicWave Clothing James Good 212-47-5121 2012-11-05 2022 76565.8 19519.66 18770.96 18810.77 19464.41 Washington ChicWave Clothing James Moore 791-08-0705 2015-10-14 2022 80504.48 20351.82 19692.51 19655.07 20805.08 New York ChicWave Clothing James Murphy 392-17-3176 2012-07-15 2022 30174.61 7877.1 7378.1 7564.4 7355.
clothing_brand_employee_report_2022_termination_exact_year.pdf,5,4,01 Louisiana ChicWave Clothing James Ramos 772-35-4125 2012-10-02 2022 55890.67 14267.27 13573.2 14364.39 13685.81 Iowa ChicWave Clothing Jane Allen 667-42-4807 2020-08-17 2022 112832.48 28675.52 28391.15 28189.24 27576.57 Missouri ChicWave Clothing Jane Perez 412-80-9289 2014-10-04 2022 38589.61 9857.87 9582.46 9861.38 9287.9 North Carolina ChicWave Clothing Jasmine Marks 687-55-1937 2017-11-09 2022 67843.89 16918.85 16696.36 17355.15 16873.53 Rhode Island ChicWave Clothing Jasmine Pope 742-56-3873 2015-09-23 2022 70724.0 18004.98 17263.5 17843.22 17612.3 Ohio ChicWave Clothing Jason Adams 651-49-4119 2014-06-11 2022 62283.19 15734.26 15774.1 15130.99 15643.84 Arizona ChicWave Clothing Jason Bowers 645-58-8577 2013-05-17 2022 
clothing_brand_employee_report_2022_termination_exact_year.pdf,5,5,67105.83 17262.82 16721.82 16996.33 16124.86 Hawaii ChicWave Clothing Jason Hernandez 282-16-1758 2014-04-13 2022 85768.16 21510.86 21869.81 21933.98 20453.51 Rhode Island ChicWave Clothing Jason Houston 783-71-0558 2012-05-29 2022 31500.21 7750.36 8219.96 7375.56 8154.33 Alaska ChicWave Clothing Jean Kelley 894-47-8037 2014-10-24 2022 115487.98 28675.61 28414.79 28850.74 29546.84 Colorado ChicWave Clothing Jeffery Copeland 335-48-8030 2014-07-31 2022 98419.77 24635.63 25044.2 24150.92 24589.02 Virginia ChicWave Clothing Jeffrey Rogers 437-24-3677 2021-01-31 2022 47670.05 11566.73 12301.82 12220.38 11581.12 Ohio ChicWave Clothing Jeffrey Ross 248-18-4116 2015-11-24 2022 118739.65 29506.82 29676.56 30036.26 29520.01 Nevada Page 5
clothing_brand_employee_report_2022_termination_exact_year.pdf,6,1,Clothing Brand Employee Annual Wage Report - 2022 ChicWave Clothing Jeffrey Small 820-93-5816 2015-06-29 2022 87742.51 21826.0 22054.79 22118.32 21743.4 West Virginia ChicWave Clothing Jenna Middleton 244-59-3091 2020-12-10 2022 100547.67 25136.62 25409.93 25165.15 24835.97 Pennsylvania ChicWave Clothing Jennifer Cruz 430-43-8083 2021-09-05 2022-05-06 2022 67465.27 17245.9 16381.18 17148.47 16689.72 North Carolina ChicWave Clothing Jennifer Dudley 343-13-8882 2017-01-18 2022 108441.87 27459.35 26948.67 27574.3 26459.55 Indiana ChicWave Clothing Jennifer Mcdonald 898-23-5096 2017-02-25 2022 65254.31 16116.46 16614.77 16725.05 15798.03 Utah ChicWave Clothing Jennifer Montoya 173-55-3119 2015-08-22 2022 77157.76 19202.44 19779.0 18824.45 193
clothing_brand_employee_report_2022_termination_exact_year.pdf,6,2,51.87 Ohio ChicWave Clothing Jeremy Cortez 552-36-1937 2019-12-26 2022 42259.45 10996.57 10919.54 10414.13 9929.21 Nebraska ChicWave Clothing Jeremy Davis 586-18-4947 2012-07-15 2022 63322.47 16248.58 15976.19 15752.77 15344.93 Florida ChicWave Clothing Jeremy James 069-60-4934 2013-03-06 2022-04-25 2022 73356.9 18170.18 18173.83 18524.21 18488.68 Louisiana ChicWave Clothing Jerry Ramirez 886-09-6421 2014-03-13 2022 65378.14 16164.58 16410.5 16640.0 16163.06 Maryland ChicWave Clothing Jessica Lewis 231-46-6745 2012-10-02 2022 106470.69 26411.88 26132.53 26718.75 27207.53 Illinois ChicWave Clothing Jessica Mathis 403-33-1121 2017-11-28 2022 111792.65 27452.42 28177.82 28371.91 27790.5 Georgia ChicWave Clothing Jessica Rhodes 358-88-8192 20
clothing_brand_employee_report_2022_termination_exact_year.pdf,6,3,18-10-18 2022 46228.96 11510.99 11636.67 11745.36 11335.94 Connecticut ChicWave Clothing Jessica Russell 139-48-9934 2016-11-02 2022 61758.03 15338.03 15826.52 14965.87 15627.61 Mississippi ChicWave Clothing Jesus Brown 063-74-6191 2020-01-27 2022 85978.37 21194.08 21379.61 21577.75 21826.93 Louisiana ChicWave Clothing Jillian Compton 785-08-5346 2021-02-14 2022 88421.33 21748.9 22279.1 22449.5 21943.83 Arkansas ChicWave Clothing Jodi Douglas 528-50-3687 2021-11-16 2022 74439.57 18736.22 18482.59 18962.69 18258.07 Ohio ChicWave Clothing John Collier 294-58-3629 2016-03-22 2022 112222.29 27811.94 28323.73 28118.16 27968.46 Vermont ChicWave Clothing John Hall 645-11-5851 2017-12-17 2022-11-23 2022 32590.36 7788.79 8145.79 8192.46 8463.32 Oh
clothing_brand_employee_report_2022_termination_exact_year.pdf,6,4,io ChicWave Clothing John Johnson 774-15-9103 2014-08-08 2022 50905.38 13062.67 12763.98 13033.18 12045.55 California ChicWave Clothing John Lowery 159-41-3646 2021-08-14 2022-05-24 2022 71784.99 18000.74 17450.41 18271.65 18062.19 New Mexico ChicWave Clothing John Payne 040-61-8291 2014-11-01 2022-11-11 2022 118486.04 29208.6 29428.3 29428.32 30420.82 Delaware ChicWave Clothing John Reed 766-48-0173 2020-04-09 2022 105452.92 26074.25 26134.51 26528.96 26715.2 Washington ChicWave Clothing John Rivas 426-63-5644 2021-02-01 2022 31106.01 8029.7 8197.0 7990.78 6888.53 California ChicWave Clothing John Schmidt 211-75-5957 2012-03-07 2022 93912.83 23712.4 23231.47 23968.68 23000.28 Iowa ChicWave Clothing Johnathan Cooke 362-29-8729 2013-06-18 
clothing_brand_employee_report_2022_termination_exact_year.pdf,6,5,2022 56702.85 14457.91 13944.91 14243.03 14057.0 Alabama ChicWave Clothing Jonathan Fields 316-42-5042 2018-11-24 2022 116170.02 29108.78 28665.4 28843.65 29552.19 Florida ChicWave Clothing Jonathan Gutierrez 779-09-4673 2021-03-16 2022-06-17 2022 106547.05 26635.96 26691.67 26945.21 26274.21 Montana ChicWave Clothing Jose Morris 517-61-1143 2013-05-14 2022 40471.89 9948.46 10388.49 10524.78 9610.16 Maine ChicWave Clothing Joseph Chavez 160-84-5081 2013-05-19 2022 40977.79 10349.81 10139.44 9913.89 10574.65 Massachusetts ChicWave Clothing Joseph George 191-63-0097 2013-01-02 2022 35948.29 9068.59 8749.7 8978.02 9151.98 Ohio ChicWave Clothing Joseph Jones 087-43-9917 2013-01-06 2022 106313.6 26978.42 26977.92 26897.54 25459.72 Indiana Page 6
